@relation um-57696-rates

@attribute gender {'Thriller', 'IMAX', 'War', 'Musical', 'Crime', 'Horror', 'Sci-Fi', 'Western', 'Action', 'Film-Noir', 'Adventure', 'Children', 'Comedy', 'Fantasy', 'Drama', 'Romance', 'Animation', 'Mystery'}
@attribute director {'Nora Ephron', 'John McTiernan', 'George Roy Hill', 'Robert Zemeckis', 'Peter Lord', 'Chuck Russell', 'Frank Darabont', 'Penny Marshall', 'Irvin Kershner', 'Gore Verbinski', 'Ridley Scott', 'Sharon Maguire', 'Kevin Costner', 'Luc Besson', 'Stephen Sommers', 'Wes Anderson', 'Danny Boyle', 'Ivan Reitman', 'Barry Sonnenfeld', 'Joe Johnston', 'Peter Cattaneo', 'Trey Parker', 'McG', 'Clint Eastwood', 'John Cleese', 'William Friedkin', 'Peter Weir', 'Mike Nichols', 'Richard Donner', 'Spike Jonze', 'Penelope Spheeris', 'Simon West', 'Jim Abrahams', 'Joe Dante', 'Stephen Frears', 'Steven Spielberg', 'Gus Van Sant', 'Ron Howard', 'Tim Burton', 'Orson Welles', 'George Lucas', 'James L. Brooks', 'Peter Jackson', 'Andrew Davis', 'David O. Russell', 'Sam Mendes', 'John Madden', 'Andrew Adamson', 'Francis Ford Coppola', 'John G. Avildsen', 'Joel Schumacher', 'James Cameron', 'Dean Parisot', 'Bryan Singer', 'Ron Clements', 'Andrew Stanton', 'Jay Roach', 'David Cronenberg', 'Tony Scott', 'Kevin Smith', 'Chris Weitz', 'Peter Faiman', 'George Armitage', 'Tobe Hooper', 'Cameron Crowe', 'Paul Thomas Anderson', 'Stanley Kubrick', 'Mel Stuart', 'Martin Brest', 'M. Night Shyamalan', 'Amy Heckerling', 'Ron Underwood', 'Chris Columbus', 'John Landis', 'Mel Brooks', 'John Lasseter', 'Terry Gilliam', 'Michael Mann', 'Victor Fleming', 'Martin Scorsese', 'Franklin J. Schaffner', 'Bobby Farrelly', 'Gary Ross', 'Andy Wachowski', 'Jonathan Lynn', 'Jan de Bont', 'John Hughes', 'Paul Verhoeven', 'Steven Soderbergh', 'Chris Noonan', 'Andrew Niccol', 'Daniel Myrick', 'David Fincher', 'Rob Reiner', 'Ang Lee', 'Warren Beatty', 'Mike Judge', 'Phillip Noyce', 'Christopher Nolan', 'Jonathan Demme', 'Mike Newell', 'Randal Kleiser', 'Richard Marquand', 'Anthony Minghella', 'Gary Trousdale', 'Alfred Hitchcock', 'Nicholas Meyer', 'Frank Marshall', 'Quentin Tarantino', 'Sofia Coppola', 'Renny Harlin', 'Harold Ramis', 'Sam Raimi', 'Milos Forman', 'Wolfgang Petersen', 'Jerry Zucker', 'Pete Docter', 'Roger Allers', 'Michael Bay', 'Sydney Pollack', 'Barry Levinson', 'Oliver Stone', 'Doug Liman', 'Frank Capra', 'Peter Farrelly', 'Neil Jordan', 'John Woo', 'Roland Emmerich', 'Michael Curtiz', 'Brian De Palma', 'David Hand', 'Mel Gibson', 'Tom Shadyac', 'Curtis Hanson', 'Joel Coen', 'Martin Campbell', 'Garry Marshall'}
@attribute starring {'Brian Cox', 'Albert Brooks', 'Harrison Ford', 'Kate Winslet', 'Bruce Willis', 'Patrick Magee', 'Elizabeth Hurley', 'Kevin Costner', 'Burt Young', 'Steve Harris', 'Charlton Heston', 'Ingrid Bergman', 'Jack Nicholson', 'Sean Astin', 'Kevin Spacey', 'Albert Finney', 'Tom Hanks', 'Gary Oldman', 'Michael Berryman', 'Jack Albertson', 'Simon Callow', 'Kirsten Dunst', 'Rod Taylor', 'Greg Kinnear', 'Anthony Michael Hall', 'William Katt', 'Dina Meyer', 'Tom Sizemore', 'Alan Arkin', 'Pete Postlethwaite', 'Ron Livingston', 'David Gulpilil', 'Philip Baker Hall', 'Sean Connery', 'Benicio Del Toro', 'Orson Welles', 'John Travolta', 'John Heard', 'Rory Culkin', 'Lauren Holly', 'Laurence Fishburne', 'Stellan Skarsg̴rd', 'Robert Shaw', 'Sean Penn', 'Jonny Lee Miller', 'Anthony Perkins', 'Nick Searcy', 'Eva Marie Saint', 'F. Murray Abraham', 'DeForest Kelley', 'Danny Glover', 'Barbara Bel Geddes', 'Brian OHalloran', 'Lukas Haas', 'Marisa Tomei', 'Michael Douglas', 'Charlie Korsmo', 'Drew Barrymore', 'Michael Gambon', 'Tim Roth', 'Martin Kove', 'Don Ameche', 'Matt Stone', 'Linda Hamilton', 'Ren̩e Zellweger', 'Tom Skerritt', 'Bernie Mac', 'Pat Morita', 'Jason Robards', 'Richard Attenborough', 'Jeff Bridges', 'Melinda Dillon', 'Hal Holbrook', 'Jack Black', 'Sam Robards', 'William Sylvester', 'Alan Rickman', 'Donna Reed', 'Mel Brooks', 'Anne Archer', 'Crispin Glover', 'Jodie Foster', 'Patrick Swayze', 'Chris Klein', 'Alexis Cruz', 'Adam Baldwin', 'Paul Winfield', 'Robert Duvall', 'Kevin Kline', 'Reginald VelJohnson', 'Brendan Fraser', 'Scott Weinger', 'James Spader', 'Matt Damon', 'Phoebe Cates', 'Christina Ricci', 'Patrick Bergin', 'Ralph Macchio', 'Janet Leigh', 'Ellen Burstyn', 'Juliette Lewis', 'James Earl Jones', 'Michael York', 'Christopher Lloyd', 'Will Smith', 'Sterling Hayden', 'Natalie Portman', 'Demi Moore', 'John Hannah', 'Trey Wilson', 'Jennifer Connelly', 'Samuel L. Jackson', 'Jonathan Hyde', 'William Forsythe', 'Chris Elliott', 'Dougray Scott', 'Tom Cruise', 'Arnold Schwarzenegger', 'Aaron Eckhart', 'James Stewart', 'Anna Faris', 'Pierce Brosnan', 'Leonard Nimoy', 'Bill Murray', 'Hugo Weaving', 'Joan Cusack', 'Sylvester Stallone', 'Humphrey Bogart', 'Mark Hamill', 'Vera Miles', 'Mary Kay Bergman', 'Paul Hogan', 'Harry Dean Stanton', 'Christopher Lee', 'Ronny Cox', 'Paul Rudd', 'Famke Janssen', 'Steve Huison', 'Lori Petty', 'Stacey Dash', 'Lucille La Verne', 'Leonardo DiCaprio', 'Alicia Silverstone', 'Charlie Sheen', 'Tom Hulce', 'Ewen Bremner', 'Eddie Murphy', 'Geoffrey Blake', 'Jeremy Irons', 'Philip Seymour Hoffman', 'Michelle Yeoh', 'Roshan Seth', 'Amy Irving', 'Arnold Vosloo', 'Phil Daniels', 'River Phoenix', 'Chazz Palminteri', 'Toni Collette', 'Martin Landau', 'Tippi Hedren', 'Dan OHerlihy', 'Matt Dillon', 'Zach Galligan', 'Cybill Shepherd', 'Don Rickles', 'Christopher Reeve', 'Tim Allen', 'Burt Reynolds', 'John Getz', 'Molly Ringwald', 'Chris Cooper', 'Marty Feldman', 'Billy Bob Thornton', 'Danny Lloyd', 'Nancy Allen', 'Cary Elwes', 'Dave Foley', 'Robby Benson', 'Joe Pantoliano', 'Hayden Christensen', 'Val Kilmer', 'Simon Jones', 'Peter Brocco', 'Deborah Kara Unger', 'Rowan Atkinson', 'Max von Sydow', 'Macaulay Culkin', 'Wil Wheaton', 'Jeff Goldblum', 'Robert De Niro', 'Ethan Hawke', 'Casper Van Dien', 'Roy Atwell', 'George Dzundza', 'John Goodman', 'Kathy Bates', 'Kevin Bacon', 'Keanu Reeves', 'Robert Wuhl', 'Kate Hudson', 'Michael C. Williams', 'Corey Feldman', 'Robert Redford', 'Stephen Baldwin', 'George C. Scott', 'Sean Bean', 'Patrick Stewart', 'Jude Law', 'Cate Blanchett', 'Hugh Grant', 'Anjelica Huston', 'Zack Norman', 'Edward James Olmos', 'Michael Madsen', 'John Malkovich', 'Warren Beatty', 'Gary Lockwood', 'Diane Keaton', 'James Cromwell', 'Anne Bancroft', 'Lea Thompson', 'Billy Crudup', 'Christine Cavanaugh', 'Kelly McGillis', 'Robert Carlyle', 'Katharine Ross', 'Oliver Reed', 'Mandy Patinkin', 'Meg Ryan', 'Rodney Dangerfield', 'Courteney Cox', 'Jason Alexander', 'Roddy McDowall', 'Joanna Cassidy', 'James Brown', 'Colin Firth', 'Gary Busey', 'Sharon Stone', 'Christopher Walken', 'Jason Mewes', 'Gabriel Byrne', 'Morgan Freeman', 'Milla Jovovich', 'Brawley Nolte', 'Jacob Vargas', 'Kurt Russell', 'Dorothy Comingore', 'JoBeth Williams', 'Mykelti Williamson', 'R. Lee Ermey', 'Ewan McGregor', 'Gerald R. Molen', 'Billy Crystal', 'Chris Noth', 'Richard Gere', 'Russell Crowe', 'Thora Birch', 'Karen Allen', 'Sigourney Weaver', 'Harley Jane Kozak', 'Robin Williams', 'Ed Harris', 'Vincent DOnofrio', 'Jeanne Tripplehorn', 'Dustin Hoffman', 'Dee Wallace-Stone', 'Andy Garcia', 'Daniel Stern', 'Robert Loggia', 'Julianne Moore', 'John Cleese', 'Heather Graham', 'Paul Henreid', 'Teri Garr', 'Michael Palin', 'Mark Wahlberg', 'Sean Young', 'Ian McKellen', 'Hugh Jackman', 'Jon Voight', 'Shelley Duvall', 'Spencer Treat Clark', 'Spike Jonze', 'Nicole Kidman', 'Blythe Danner', 'Jean Reno', 'Leslie Nielsen', 'Kim Novak', 'Bob Hoskins', 'Linda Fiorentino', 'Thelma Ritter', 'Tung Thanh Tran', 'Frances McDormand', 'Edward Burns', 'Paul Freeman', 'William H. Macy', 'Sam Neill', 'John Belushi', 'Cameron Diaz', 'Rob Lowe', 'Gary Sinise', 'Sophie Marceau', 'Eric Idle', 'Catherine Keener', 'Matthew Broderick', 'Alessandro Nivola', 'Bruno Kirby', 'Kristin Scott Thomas', 'Winona Ryder', 'Brad Pitt', 'Robert Sean Leonard', 'Daniel Radcliffe', 'Peter Greene', 'Jeff Conaway', 'Bob Gunton', 'Peter Riegert', 'Danny DeVito', 'Jessica Lange', 'Gene Hackman', 'George Clooney', 'Martin Sheen', 'Seann William Scott', 'Dan Aykroyd', 'Lionel Barrymore', 'John Rhys-Davies', 'Ajay Naidu', 'Malcolm McDowell', 'Ice Cube', 'Peter Boyle', 'Todd Louiso', 'John Ashton', 'Dylan McDermott', 'Jeff Anderson', 'Whoopi Goldberg', 'Fran̤ois Truffaut', 'Noah Emmerich', 'Christopher Guest', 'Guy Pearce', 'Eugene Levy', 'Tim Blake Nelson', 'John Cusack', 'Robert Hays', 'Haley Joel Osment', 'Gwyneth Paltrow', 'Ray Bolger', 'Craig T. Nelson', 'Andrew Chavez', 'Julie Hagerty', 'Michael Keaton', 'Tom Arnold', 'Lance Henriksen', 'Piper Laurie', 'Scarlett Johansson', 'Billy Zane', 'Michael McKean', 'Edward Furlong', 'Don Cheadle', 'Tim McMullen', 'Harry Shearer', 'Richard Farnsworth', 'Franka Potente', 'Jerry Orbach', 'Reese Witherspoon', 'Emma Watson', 'Annette Bening', 'Willem Dafoe', 'Graham Chapman', 'Kelly Preston', 'Linda Kozlowski', 'Johnny Depp', 'John Lithgow', 'Graham Greene', 'Dennis Hopper', 'Alexander Gould', 'Alec Baldwin', 'Marcia Strassman', 'Orlando Bloom', 'Justin Cooper', 'Michael Rooker', 'Edward Norton', 'James Coburn', 'Jeff Daniels', 'Jim Carrey', 'Nicolas Cage', 'Julia Roberts', 'Marlon Brando', 'Denzel Washington', 'Joe Morton', 'Rene Russo', 'Roy Scheider', 'Glenn Close', 'Tom Berenger', 'Tobey Maguire', 'Jason Biggs', 'Liam Neeson', 'Bradley Pierce', 'Matt Frewer', 'Chow Yun-Fat', 'Keir Dullea', 'Henry Thomas', 'Joaquin Phoenix', 'Cleavon Little', 'Paul Reiser', 'Rick Moranis', 'Mark Addy', 'Trey Parker', 'Ellen DeGeneres', 'Clint Eastwood', 'Bill Duke', 'Denise Richards', 'Hoyt Axton', 'Stephen Furst', 'Delroy Lindo', 'Joshua Leonard', 'Judge Reinhold', 'Ben Kingsley', 'David Herman', 'Olivia Newton-John', 'James Franco', 'Patricia Arquette', 'Anthony Edwards', 'Adriana Caselotti', 'William Shatner', 'John Candy', 'James Mason', 'Scott Glenn', 'Jeffrey Jones', 'Billy Dee Williams', 'Tony Haygarth', 'Michael Clarke Duncan', 'Woody Harrelson', 'Jake Lloyd', 'Josh Charles', 'Peter Ostrum', 'Peter Weller', 'Leo Burmester', 'Gene Wilder', 'Bill Pullman', 'Paul Newman', 'Frank Morgan', 'Frances OConnor', 'Alan Ruck', 'Michael Biehn', 'Joss Ackland', 'Amrish Puri', 'Julia Louis-Dreyfus', 'Mike Myers', 'Joseph Fiennes', 'Forest Whitaker', 'Dana Carvey', 'Cary Grant', 'Rutger Hauer', 'Ralph Fiennes', 'Grace Kelly', 'Carrie-Anne Moss', 'Rodney A. Grant', 'William Atherton', 'Slim Pickens', 'Henry Czerny', 'Richard White', 'Peter Sellers', 'Frederic Forrest', 'Steve Buscemi', 'Andie MacDowell', 'Ziyi Zhang', 'Viggo Mortensen', 'Michael Bates', 'Jon Seda', 'James Caan', 'Geoffrey Rush', 'Harvey Keitel', 'Ray Liotta', 'Raul Julia', 'Tommy Lee Jones', 'Dominique Dunne', 'Michael J. Fox', 'Ben Affleck', 'Cuba Gooding Jr.', 'Carrie Fisher', 'Xander Berkeley', 'Joseph Cotten', 'Richard Dreyfuss', 'Suzanne Pleshette', 'Emilio Estevez', 'Sally Field', 'Jonathan Freeman', 'Al Pacino', 'Joe Pesci', 'Jamie Lee Curtis', 'Helena Bonham Carter', 'Linda Blair', 'Thandie Newton', 'Mia Sara', 'Sydney Pollack', 'Tim Robbins', 'David Morse', 'Vince Vaughn', 'Kim Hunter', 'Geena Davis', 'Ben Stiller', 'Robert MacNaughton', 'Helen Hunt', 'Christian Slater', 'Mel Gibson', 'Danny Mann', 'Carl Weathers', 'Rupert Grint', 'Bill Paxton', 'Anthony Hopkins', 'Tony Shalhoub', 'Bonnie Bedelia', 'Judy Garland', 'Larry Miller', 'Bob Griffin'}
@attribute language {'English', 'Mandarin'}
@attribute class {1.5, 3.0, 3.5, 2.0, 1.0, 4.5, 0.5, 4.0, 2.5, 5.0}
@data
'Drama','Milos Forman','F. Murray Abraham','English',4.0
'Drama','Milos Forman','Simon Callow','English',4.0
'Drama','Milos Forman','Tom Hulce','English',4.0
'Drama','Sam Mendes','Kevin Spacey','English',4.0
'Drama','Sam Mendes','Annette Bening','English',4.0
'Drama','Sam Mendes','Thora Birch','English',4.0
'Comedy','John Landis','John Belushi','English',4.5
'Comedy','John Landis','Stephen Furst','English',4.5
'Comedy','John Landis','Tom Hulce','English',4.5
'Comedy','Gary Ross','Tobey Maguire','English',4.0
'Comedy','Gary Ross','Reese Witherspoon','English',4.0
'Comedy','Gary Ross','William H. Macy','English',4.0
'Drama','Gary Ross','Tobey Maguire','English',4.0
'Drama','Gary Ross','Reese Witherspoon','English',4.0
'Drama','Gary Ross','William H. Macy','English',4.0
'Fantasy','Gary Ross','Tobey Maguire','English',4.0
'Fantasy','Gary Ross','Reese Witherspoon','English',4.0
'Fantasy','Gary Ross','William H. Macy','English',4.0
'Adventure','Ridley Scott','Harvey Keitel','English',4.0
'Adventure','Ridley Scott','Michael Madsen','English',4.0
'Adventure','Ridley Scott','Geena Davis','English',4.0
'Crime','Ridley Scott','Harvey Keitel','English',4.0
'Crime','Ridley Scott','Michael Madsen','English',4.0
'Crime','Ridley Scott','Geena Davis','English',4.0
'Drama','Ridley Scott','Harvey Keitel','English',4.0
'Drama','Ridley Scott','Michael Madsen','English',4.0
'Drama','Ridley Scott','Geena Davis','English',4.0
'Drama','Peter Weir','Josh Charles','English',3.5
'Drama','Peter Weir','Ethan Hawke','English',3.5
'Drama','Peter Weir','Robert Sean Leonard','English',3.5
'Comedy','Mike Nichols','Dustin Hoffman','English',4.5
'Comedy','Mike Nichols','Anne Bancroft','English',4.5
'Comedy','Mike Nichols','Katharine Ross','English',4.5
'Drama','Mike Nichols','Dustin Hoffman','English',4.5
'Drama','Mike Nichols','Anne Bancroft','English',4.5
'Drama','Mike Nichols','Katharine Ross','English',4.5
'Romance','Mike Nichols','Dustin Hoffman','English',4.5
'Romance','Mike Nichols','Anne Bancroft','English',4.5
'Romance','Mike Nichols','Katharine Ross','English',4.5
'Drama','Ron Howard','Russell Crowe','English',4.0
'Drama','Ron Howard','Jennifer Connelly','English',4.0
'Drama','Ron Howard','Ed Harris','English',4.0
'Romance','Ron Howard','Russell Crowe','English',4.0
'Romance','Ron Howard','Jennifer Connelly','English',4.0
'Romance','Ron Howard','Ed Harris','English',4.0
'Adventure','Peter Jackson','Sean Astin','English',2.0
'Adventure','Peter Jackson','Cate Blanchett','English',2.0
'Adventure','Peter Jackson','Orlando Bloom','English',2.0
'Fantasy','Peter Jackson','Sean Astin','English',2.0
'Fantasy','Peter Jackson','Cate Blanchett','English',2.0
'Fantasy','Peter Jackson','Orlando Bloom','English',2.0
'Drama','Steven Soderbergh','Julia Roberts','English',4.0
'Drama','Steven Soderbergh','Albert Finney','English',4.0
'Drama','Steven Soderbergh','Aaron Eckhart','English',4.0
'Comedy','Sofia Coppola','Bill Murray',?,3.0
'Comedy','Sofia Coppola','Scarlett Johansson',?,3.0
'Comedy','Sofia Coppola','Anna Faris',?,3.0
'Drama','Sofia Coppola','Bill Murray',?,3.0
'Drama','Sofia Coppola','Scarlett Johansson',?,3.0
'Drama','Sofia Coppola','Anna Faris',?,3.0
'Romance','Sofia Coppola','Bill Murray',?,3.0
'Romance','Sofia Coppola','Scarlett Johansson',?,3.0
'Romance','Sofia Coppola','Anna Faris',?,3.0
'Adventure','Stanley Kubrick','Keir Dullea',?,4.5
'Adventure','Stanley Kubrick','Gary Lockwood',?,4.5
'Adventure','Stanley Kubrick','William Sylvester',?,4.5
'Drama','Stanley Kubrick','Keir Dullea',?,4.5
'Drama','Stanley Kubrick','Gary Lockwood',?,4.5
'Drama','Stanley Kubrick','William Sylvester',?,4.5
'Sci-Fi','Stanley Kubrick','Keir Dullea',?,4.5
'Sci-Fi','Stanley Kubrick','Gary Lockwood',?,4.5
'Sci-Fi','Stanley Kubrick','William Sylvester',?,4.5
'Drama','Orson Welles','Orson Welles','English',4.0
'Drama','Orson Welles','Joseph Cotten','English',4.0
'Drama','Orson Welles','Dorothy Comingore','English',4.0
'Mystery','Orson Welles','Orson Welles','English',4.0
'Mystery','Orson Welles','Joseph Cotten','English',4.0
'Mystery','Orson Welles','Dorothy Comingore','English',4.0
'Comedy','Joel Coen','Jeff Bridges','English',4.0
'Comedy','Joel Coen','Steve Buscemi','English',4.0
'Comedy','Joel Coen','John Goodman','English',4.0
'Crime','Joel Coen','Jeff Bridges','English',4.0
'Crime','Joel Coen','Steve Buscemi','English',4.0
'Crime','Joel Coen','John Goodman','English',4.0
'Adventure','Victor Fleming','Judy Garland','English',4.0
'Adventure','Victor Fleming','Frank Morgan','English',4.0
'Adventure','Victor Fleming','Ray Bolger','English',4.0
'Children','Victor Fleming','Judy Garland','English',4.0
'Children','Victor Fleming','Frank Morgan','English',4.0
'Children','Victor Fleming','Ray Bolger','English',4.0
'Fantasy','Victor Fleming','Judy Garland','English',4.0
'Fantasy','Victor Fleming','Frank Morgan','English',4.0
'Fantasy','Victor Fleming','Ray Bolger','English',4.0
'Adventure','Robert Zemeckis','Michael J. Fox','English',3.5
'Adventure','Robert Zemeckis','Christopher Lloyd','English',3.5
'Adventure','Robert Zemeckis','Lea Thompson','English',3.5
'Comedy','Robert Zemeckis','Michael J. Fox','English',3.5
'Comedy','Robert Zemeckis','Christopher Lloyd','English',3.5
'Comedy','Robert Zemeckis','Lea Thompson','English',3.5
'Sci-Fi','Robert Zemeckis','Michael J. Fox','English',3.5
'Sci-Fi','Robert Zemeckis','Christopher Lloyd','English',3.5
'Sci-Fi','Robert Zemeckis','Lea Thompson','English',3.5
'Crime','Christopher Nolan','Guy Pearce','English',4.0
'Crime','Christopher Nolan','Carrie-Anne Moss','English',4.0
'Crime','Christopher Nolan','Joe Pantoliano','English',4.0
'Drama','Christopher Nolan','Guy Pearce','English',4.0
'Drama','Christopher Nolan','Carrie-Anne Moss','English',4.0
'Drama','Christopher Nolan','Joe Pantoliano','English',4.0
'Mystery','Christopher Nolan','Guy Pearce','English',4.0
'Mystery','Christopher Nolan','Carrie-Anne Moss','English',4.0
'Mystery','Christopher Nolan','Joe Pantoliano','English',4.0
'Adventure','Rob Reiner','Corey Feldman','English',4.0
'Adventure','Rob Reiner','River Phoenix','English',4.0
'Adventure','Rob Reiner','Wil Wheaton','English',4.0
'Drama','Rob Reiner','Corey Feldman','English',4.0
'Drama','Rob Reiner','River Phoenix','English',4.0
'Drama','Rob Reiner','Wil Wheaton','English',4.0
'Horror','Stanley Kubrick','Jack Nicholson','English',4.0
'Horror','Stanley Kubrick','Shelley Duvall','English',4.0
'Horror','Stanley Kubrick','Danny Lloyd','English',4.0
'Thriller','Stanley Kubrick','Jack Nicholson','English',4.0
'Thriller','Stanley Kubrick','Shelley Duvall','English',4.0
'Thriller','Stanley Kubrick','Danny Lloyd','English',4.0
'Comedy','Mel Brooks','Cleavon Little','English',4.5
'Comedy','Mel Brooks','Gene Wilder','English',4.5
'Comedy','Mel Brooks','Slim Pickens','English',4.5
'Western','Mel Brooks','Cleavon Little','English',4.5
'Western','Mel Brooks','Gene Wilder','English',4.5
'Western','Mel Brooks','Slim Pickens','English',4.5
'Drama','Michael Curtiz','Humphrey Bogart','English',5.0
'Drama','Michael Curtiz','Ingrid Bergman','English',5.0
'Drama','Michael Curtiz','Paul Henreid','English',5.0
'Romance','Michael Curtiz','Humphrey Bogart','English',5.0
'Romance','Michael Curtiz','Ingrid Bergman','English',5.0
'Romance','Michael Curtiz','Paul Henreid','English',5.0
'Action','John McTiernan','Bruce Willis','English',3.0
'Action','John McTiernan','Jeremy Irons','English',3.0
'Action','John McTiernan','Samuel L. Jackson','English',3.0
'Crime','John McTiernan','Bruce Willis','English',3.0
'Crime','John McTiernan','Jeremy Irons','English',3.0
'Crime','John McTiernan','Samuel L. Jackson','English',3.0
'Thriller','John McTiernan','Bruce Willis','English',3.0
'Thriller','John McTiernan','Jeremy Irons','English',3.0
'Thriller','John McTiernan','Samuel L. Jackson','English',3.0
'Adventure','Robert Zemeckis','Michael J. Fox','English',2.5
'Adventure','Robert Zemeckis','Christopher Lloyd','English',2.5
'Adventure','Robert Zemeckis','Lea Thompson','English',2.5
'Comedy','Robert Zemeckis','Michael J. Fox','English',2.5
'Comedy','Robert Zemeckis','Christopher Lloyd','English',2.5
'Comedy','Robert Zemeckis','Lea Thompson','English',2.5
'Sci-Fi','Robert Zemeckis','Michael J. Fox','English',2.5
'Sci-Fi','Robert Zemeckis','Christopher Lloyd','English',2.5
'Sci-Fi','Robert Zemeckis','Lea Thompson','English',2.5
'Action','Alfred Hitchcock','Cary Grant','English',4.0
'Action','Alfred Hitchcock','Eva Marie Saint','English',4.0
'Action','Alfred Hitchcock','James Mason','English',4.0
'Adventure','Alfred Hitchcock','Cary Grant','English',4.0
'Adventure','Alfred Hitchcock','Eva Marie Saint','English',4.0
'Adventure','Alfred Hitchcock','James Mason','English',4.0
'Mystery','Alfred Hitchcock','Cary Grant','English',4.0
'Mystery','Alfred Hitchcock','Eva Marie Saint','English',4.0
'Mystery','Alfred Hitchcock','James Mason','English',4.0
'Drama','Clint Eastwood','Clint Eastwood','English',3.5
'Drama','Clint Eastwood','Gene Hackman','English',3.5
'Drama','Clint Eastwood','Morgan Freeman','English',3.5
'Western','Clint Eastwood','Clint Eastwood','English',3.5
'Western','Clint Eastwood','Gene Hackman','English',3.5
'Western','Clint Eastwood','Morgan Freeman','English',3.5
'Drama','Anthony Minghella','Matt Damon','English',4.0
'Drama','Anthony Minghella','Jude Law','English',4.0
'Drama','Anthony Minghella','Cate Blanchett','English',4.0
'Mystery','Anthony Minghella','Matt Damon','English',4.0
'Mystery','Anthony Minghella','Jude Law','English',4.0
'Mystery','Anthony Minghella','Cate Blanchett','English',4.0
'Thriller','Anthony Minghella','Matt Damon','English',4.0
'Thriller','Anthony Minghella','Jude Law','English',4.0
'Thriller','Anthony Minghella','Cate Blanchett','English',4.0
'Mystery','Alfred Hitchcock','James Stewart','English',4.5
'Mystery','Alfred Hitchcock','Grace Kelly','English',4.5
'Mystery','Alfred Hitchcock','Thelma Ritter','English',4.5
'Thriller','Alfred Hitchcock','James Stewart','English',4.5
'Thriller','Alfred Hitchcock','Grace Kelly','English',4.5
'Thriller','Alfred Hitchcock','Thelma Ritter','English',4.5
'Comedy','Harold Ramis','Bill Murray','English',3.0
'Comedy','Harold Ramis','Andie MacDowell','English',3.0
'Comedy','Harold Ramis','Chris Elliott','English',3.0
'Fantasy','Harold Ramis','Bill Murray','English',3.0
'Fantasy','Harold Ramis','Andie MacDowell','English',3.0
'Fantasy','Harold Ramis','Chris Elliott','English',3.0
'Romance','Harold Ramis','Bill Murray','English',3.0
'Romance','Harold Ramis','Andie MacDowell','English',3.0
'Romance','Harold Ramis','Chris Elliott','English',3.0
'Drama','Alfred Hitchcock','James Stewart','English',4.0
'Drama','Alfred Hitchcock','Barbara Bel Geddes','English',4.0
'Drama','Alfred Hitchcock','Kim Novak','English',4.0
'Mystery','Alfred Hitchcock','James Stewart','English',4.0
'Mystery','Alfred Hitchcock','Barbara Bel Geddes','English',4.0
'Mystery','Alfred Hitchcock','Kim Novak','English',4.0
'Romance','Alfred Hitchcock','James Stewart','English',4.0
'Romance','Alfred Hitchcock','Barbara Bel Geddes','English',4.0
'Romance','Alfred Hitchcock','Kim Novak','English',4.0
'Action','Mel Brooks','Peter Boyle','English',4.5
'Action','Mel Brooks','Marty Feldman','English',4.5
'Action','Mel Brooks','Gene Wilder','English',4.5
'Comedy','Mel Brooks','Peter Boyle','English',4.5
'Comedy','Mel Brooks','Marty Feldman','English',4.5
'Comedy','Mel Brooks','Gene Wilder','English',4.5
'Horror','Mel Brooks','Peter Boyle','English',4.5
'Horror','Mel Brooks','Marty Feldman','English',4.5
'Horror','Mel Brooks','Gene Wilder','English',4.5
'Horror','William Friedkin','Ellen Burstyn',?,2.5
'Horror','William Friedkin','Linda Blair',?,2.5
'Horror','William Friedkin','Max von Sydow',?,2.5
'Mystery','William Friedkin','Ellen Burstyn',?,2.5
'Mystery','William Friedkin','Linda Blair',?,2.5
'Mystery','William Friedkin','Max von Sydow',?,2.5
'Comedy','John Hughes','Emilio Estevez','English',4.0
'Comedy','John Hughes','Anthony Michael Hall','English',4.0
'Comedy','John Hughes','Molly Ringwald','English',4.0
'Drama','John Hughes','Emilio Estevez','English',4.0
'Drama','John Hughes','Anthony Michael Hall','English',4.0
'Drama','John Hughes','Molly Ringwald','English',4.0
'Comedy','Stanley Kubrick','Peter Sellers','English',5.0
'Comedy','Stanley Kubrick','George C. Scott','English',5.0
'Comedy','Stanley Kubrick','Sterling Hayden','English',5.0
'War','Stanley Kubrick','Peter Sellers','English',5.0
'War','Stanley Kubrick','George C. Scott','English',5.0
'War','Stanley Kubrick','Sterling Hayden','English',5.0
'Adventure','Ron Underwood','Billy Crystal','English',4.0
'Adventure','Ron Underwood','Bruno Kirby','English',4.0
'Adventure','Ron Underwood','Daniel Stern','English',4.0
'Comedy','Ron Underwood','Billy Crystal','English',4.0
'Comedy','Ron Underwood','Bruno Kirby','English',4.0
'Comedy','Ron Underwood','Daniel Stern','English',4.0
'Western','Ron Underwood','Billy Crystal','English',4.0
'Western','Ron Underwood','Bruno Kirby','English',4.0
'Western','Ron Underwood','Daniel Stern','English',4.0
'Fantasy','Tim Burton','Johnny Depp','English',3.5
'Fantasy','Tim Burton','Michael Gambon','English',3.5
'Fantasy','Tim Burton','Christina Ricci','English',3.5
'Horror','Tim Burton','Johnny Depp','English',3.5
'Horror','Tim Burton','Michael Gambon','English',3.5
'Horror','Tim Burton','Christina Ricci','English',3.5
'Mystery','Tim Burton','Johnny Depp','English',3.5
'Mystery','Tim Burton','Michael Gambon','English',3.5
'Mystery','Tim Burton','Christina Ricci','English',3.5
