@relation um-8352-rates

@attribute gender {'Thriller', 'IMAX', 'War', 'Musical', 'Crime', 'Horror', 'Sci-Fi', 'Western', 'Action', 'Film-Noir', 'Adventure', 'Children', 'Comedy', 'Fantasy', 'Drama', 'Romance', 'Animation', 'Mystery'}
@attribute director {'Nora Ephron', 'John McTiernan', 'George Roy Hill', 'Robert Zemeckis', 'Peter Lord', 'Chuck Russell', 'Frank Darabont', 'Penny Marshall', 'Irvin Kershner', 'Gore Verbinski', 'Ridley Scott', 'Sharon Maguire', 'Kevin Costner', 'Luc Besson', 'Stephen Sommers', 'Wes Anderson', 'Danny Boyle', 'Ivan Reitman', 'Barry Sonnenfeld', 'Joe Johnston', 'Peter Cattaneo', 'Trey Parker', 'McG', 'Clint Eastwood', 'John Cleese', 'William Friedkin', 'Peter Weir', 'Mike Nichols', 'Richard Donner', 'Spike Jonze', 'Penelope Spheeris', 'Simon West', 'Jim Abrahams', 'Joe Dante', 'Stephen Frears', 'Steven Spielberg', 'Gus Van Sant', 'Ron Howard', 'Tim Burton', 'Orson Welles', 'George Lucas', 'James L. Brooks', 'Peter Jackson', 'Andrew Davis', 'David O. Russell', 'Sam Mendes', 'John Madden', 'Andrew Adamson', 'Francis Ford Coppola', 'John G. Avildsen', 'Joel Schumacher', 'James Cameron', 'Dean Parisot', 'Bryan Singer', 'Ron Clements', 'Andrew Stanton', 'Jay Roach', 'David Cronenberg', 'Tony Scott', 'Kevin Smith', 'Chris Weitz', 'Peter Faiman', 'George Armitage', 'Tobe Hooper', 'Cameron Crowe', 'Paul Thomas Anderson', 'Stanley Kubrick', 'Mel Stuart', 'Martin Brest', 'M. Night Shyamalan', 'Amy Heckerling', 'Ron Underwood', 'Chris Columbus', 'John Landis', 'Mel Brooks', 'John Lasseter', 'Terry Gilliam', 'Michael Mann', 'Victor Fleming', 'Martin Scorsese', 'Franklin J. Schaffner', 'Bobby Farrelly', 'Gary Ross', 'Andy Wachowski', 'Jonathan Lynn', 'Jan de Bont', 'John Hughes', 'Paul Verhoeven', 'Steven Soderbergh', 'Chris Noonan', 'Andrew Niccol', 'Daniel Myrick', 'David Fincher', 'Rob Reiner', 'Ang Lee', 'Warren Beatty', 'Mike Judge', 'Phillip Noyce', 'Christopher Nolan', 'Jonathan Demme', 'Mike Newell', 'Randal Kleiser', 'Richard Marquand', 'Anthony Minghella', 'Gary Trousdale', 'Alfred Hitchcock', 'Nicholas Meyer', 'Frank Marshall', 'Quentin Tarantino', 'Sofia Coppola', 'Renny Harlin', 'Harold Ramis', 'Sam Raimi', 'Milos Forman', 'Wolfgang Petersen', 'Jerry Zucker', 'Pete Docter', 'Roger Allers', 'Michael Bay', 'Sydney Pollack', 'Barry Levinson', 'Oliver Stone', 'Doug Liman', 'Frank Capra', 'Peter Farrelly', 'Neil Jordan', 'John Woo', 'Roland Emmerich', 'Michael Curtiz', 'Brian De Palma', 'David Hand', 'Mel Gibson', 'Tom Shadyac', 'Curtis Hanson', 'Joel Coen', 'Martin Campbell', 'Garry Marshall'}
@attribute starring {'Brian Cox', 'Albert Brooks', 'Harrison Ford', 'Kate Winslet', 'Bruce Willis', 'Patrick Magee', 'Elizabeth Hurley', 'Kevin Costner', 'Burt Young', 'Steve Harris', 'Charlton Heston', 'Ingrid Bergman', 'Jack Nicholson', 'Sean Astin', 'Kevin Spacey', 'Albert Finney', 'Tom Hanks', 'Gary Oldman', 'Michael Berryman', 'Jack Albertson', 'Simon Callow', 'Kirsten Dunst', 'Rod Taylor', 'Greg Kinnear', 'Anthony Michael Hall', 'William Katt', 'Dina Meyer', 'Tom Sizemore', 'Alan Arkin', 'Pete Postlethwaite', 'Ron Livingston', 'David Gulpilil', 'Philip Baker Hall', 'Sean Connery', 'Benicio Del Toro', 'Orson Welles', 'John Travolta', 'John Heard', 'Rory Culkin', 'Lauren Holly', 'Laurence Fishburne', 'Stellan Skarsg̴rd', 'Robert Shaw', 'Sean Penn', 'Jonny Lee Miller', 'Anthony Perkins', 'Nick Searcy', 'Eva Marie Saint', 'F. Murray Abraham', 'DeForest Kelley', 'Danny Glover', 'Barbara Bel Geddes', 'Brian OHalloran', 'Lukas Haas', 'Marisa Tomei', 'Michael Douglas', 'Charlie Korsmo', 'Drew Barrymore', 'Michael Gambon', 'Tim Roth', 'Martin Kove', 'Don Ameche', 'Matt Stone', 'Linda Hamilton', 'Ren̩e Zellweger', 'Tom Skerritt', 'Bernie Mac', 'Pat Morita', 'Jason Robards', 'Richard Attenborough', 'Jeff Bridges', 'Melinda Dillon', 'Hal Holbrook', 'Jack Black', 'Sam Robards', 'William Sylvester', 'Alan Rickman', 'Donna Reed', 'Mel Brooks', 'Anne Archer', 'Crispin Glover', 'Jodie Foster', 'Patrick Swayze', 'Chris Klein', 'Alexis Cruz', 'Adam Baldwin', 'Paul Winfield', 'Robert Duvall', 'Kevin Kline', 'Reginald VelJohnson', 'Brendan Fraser', 'Scott Weinger', 'James Spader', 'Matt Damon', 'Phoebe Cates', 'Christina Ricci', 'Patrick Bergin', 'Ralph Macchio', 'Janet Leigh', 'Ellen Burstyn', 'Juliette Lewis', 'James Earl Jones', 'Michael York', 'Christopher Lloyd', 'Will Smith', 'Sterling Hayden', 'Natalie Portman', 'Demi Moore', 'John Hannah', 'Trey Wilson', 'Jennifer Connelly', 'Samuel L. Jackson', 'Jonathan Hyde', 'William Forsythe', 'Chris Elliott', 'Dougray Scott', 'Tom Cruise', 'Arnold Schwarzenegger', 'Aaron Eckhart', 'James Stewart', 'Anna Faris', 'Pierce Brosnan', 'Leonard Nimoy', 'Bill Murray', 'Hugo Weaving', 'Joan Cusack', 'Sylvester Stallone', 'Humphrey Bogart', 'Mark Hamill', 'Vera Miles', 'Mary Kay Bergman', 'Paul Hogan', 'Harry Dean Stanton', 'Christopher Lee', 'Ronny Cox', 'Paul Rudd', 'Famke Janssen', 'Steve Huison', 'Lori Petty', 'Stacey Dash', 'Lucille La Verne', 'Leonardo DiCaprio', 'Alicia Silverstone', 'Charlie Sheen', 'Tom Hulce', 'Ewen Bremner', 'Eddie Murphy', 'Geoffrey Blake', 'Jeremy Irons', 'Philip Seymour Hoffman', 'Michelle Yeoh', 'Roshan Seth', 'Amy Irving', 'Arnold Vosloo', 'Phil Daniels', 'River Phoenix', 'Chazz Palminteri', 'Toni Collette', 'Martin Landau', 'Tippi Hedren', 'Dan OHerlihy', 'Matt Dillon', 'Zach Galligan', 'Cybill Shepherd', 'Don Rickles', 'Christopher Reeve', 'Tim Allen', 'Burt Reynolds', 'John Getz', 'Molly Ringwald', 'Chris Cooper', 'Marty Feldman', 'Billy Bob Thornton', 'Danny Lloyd', 'Nancy Allen', 'Cary Elwes', 'Dave Foley', 'Robby Benson', 'Joe Pantoliano', 'Hayden Christensen', 'Val Kilmer', 'Simon Jones', 'Peter Brocco', 'Deborah Kara Unger', 'Rowan Atkinson', 'Max von Sydow', 'Macaulay Culkin', 'Wil Wheaton', 'Jeff Goldblum', 'Robert De Niro', 'Ethan Hawke', 'Casper Van Dien', 'Roy Atwell', 'George Dzundza', 'John Goodman', 'Kathy Bates', 'Kevin Bacon', 'Keanu Reeves', 'Robert Wuhl', 'Kate Hudson', 'Michael C. Williams', 'Corey Feldman', 'Robert Redford', 'Stephen Baldwin', 'George C. Scott', 'Sean Bean', 'Patrick Stewart', 'Jude Law', 'Cate Blanchett', 'Hugh Grant', 'Anjelica Huston', 'Zack Norman', 'Edward James Olmos', 'Michael Madsen', 'John Malkovich', 'Warren Beatty', 'Gary Lockwood', 'Diane Keaton', 'James Cromwell', 'Anne Bancroft', 'Lea Thompson', 'Billy Crudup', 'Christine Cavanaugh', 'Kelly McGillis', 'Robert Carlyle', 'Katharine Ross', 'Oliver Reed', 'Mandy Patinkin', 'Meg Ryan', 'Rodney Dangerfield', 'Courteney Cox', 'Jason Alexander', 'Roddy McDowall', 'Joanna Cassidy', 'James Brown', 'Colin Firth', 'Gary Busey', 'Sharon Stone', 'Christopher Walken', 'Jason Mewes', 'Gabriel Byrne', 'Morgan Freeman', 'Milla Jovovich', 'Brawley Nolte', 'Jacob Vargas', 'Kurt Russell', 'Dorothy Comingore', 'JoBeth Williams', 'Mykelti Williamson', 'R. Lee Ermey', 'Ewan McGregor', 'Gerald R. Molen', 'Billy Crystal', 'Chris Noth', 'Richard Gere', 'Russell Crowe', 'Thora Birch', 'Karen Allen', 'Sigourney Weaver', 'Harley Jane Kozak', 'Robin Williams', 'Ed Harris', 'Vincent DOnofrio', 'Jeanne Tripplehorn', 'Dustin Hoffman', 'Dee Wallace-Stone', 'Andy Garcia', 'Daniel Stern', 'Robert Loggia', 'Julianne Moore', 'John Cleese', 'Heather Graham', 'Paul Henreid', 'Teri Garr', 'Michael Palin', 'Mark Wahlberg', 'Sean Young', 'Ian McKellen', 'Hugh Jackman', 'Jon Voight', 'Shelley Duvall', 'Spencer Treat Clark', 'Spike Jonze', 'Nicole Kidman', 'Blythe Danner', 'Jean Reno', 'Leslie Nielsen', 'Kim Novak', 'Bob Hoskins', 'Linda Fiorentino', 'Thelma Ritter', 'Tung Thanh Tran', 'Frances McDormand', 'Edward Burns', 'Paul Freeman', 'William H. Macy', 'Sam Neill', 'John Belushi', 'Cameron Diaz', 'Rob Lowe', 'Gary Sinise', 'Sophie Marceau', 'Eric Idle', 'Catherine Keener', 'Matthew Broderick', 'Alessandro Nivola', 'Bruno Kirby', 'Kristin Scott Thomas', 'Winona Ryder', 'Brad Pitt', 'Robert Sean Leonard', 'Daniel Radcliffe', 'Peter Greene', 'Jeff Conaway', 'Bob Gunton', 'Peter Riegert', 'Danny DeVito', 'Jessica Lange', 'Gene Hackman', 'George Clooney', 'Martin Sheen', 'Seann William Scott', 'Dan Aykroyd', 'Lionel Barrymore', 'John Rhys-Davies', 'Ajay Naidu', 'Malcolm McDowell', 'Ice Cube', 'Peter Boyle', 'Todd Louiso', 'John Ashton', 'Dylan McDermott', 'Jeff Anderson', 'Whoopi Goldberg', 'Fran̤ois Truffaut', 'Noah Emmerich', 'Christopher Guest', 'Guy Pearce', 'Eugene Levy', 'Tim Blake Nelson', 'John Cusack', 'Robert Hays', 'Haley Joel Osment', 'Gwyneth Paltrow', 'Ray Bolger', 'Craig T. Nelson', 'Andrew Chavez', 'Julie Hagerty', 'Michael Keaton', 'Tom Arnold', 'Lance Henriksen', 'Piper Laurie', 'Scarlett Johansson', 'Billy Zane', 'Michael McKean', 'Edward Furlong', 'Don Cheadle', 'Tim McMullen', 'Harry Shearer', 'Richard Farnsworth', 'Franka Potente', 'Jerry Orbach', 'Reese Witherspoon', 'Emma Watson', 'Annette Bening', 'Willem Dafoe', 'Graham Chapman', 'Kelly Preston', 'Linda Kozlowski', 'Johnny Depp', 'John Lithgow', 'Graham Greene', 'Dennis Hopper', 'Alexander Gould', 'Alec Baldwin', 'Marcia Strassman', 'Orlando Bloom', 'Justin Cooper', 'Michael Rooker', 'Edward Norton', 'James Coburn', 'Jeff Daniels', 'Jim Carrey', 'Nicolas Cage', 'Julia Roberts', 'Marlon Brando', 'Denzel Washington', 'Joe Morton', 'Rene Russo', 'Roy Scheider', 'Glenn Close', 'Tom Berenger', 'Tobey Maguire', 'Jason Biggs', 'Liam Neeson', 'Bradley Pierce', 'Matt Frewer', 'Chow Yun-Fat', 'Keir Dullea', 'Henry Thomas', 'Joaquin Phoenix', 'Cleavon Little', 'Paul Reiser', 'Rick Moranis', 'Mark Addy', 'Trey Parker', 'Ellen DeGeneres', 'Clint Eastwood', 'Bill Duke', 'Denise Richards', 'Hoyt Axton', 'Stephen Furst', 'Delroy Lindo', 'Joshua Leonard', 'Judge Reinhold', 'Ben Kingsley', 'David Herman', 'Olivia Newton-John', 'James Franco', 'Patricia Arquette', 'Anthony Edwards', 'Adriana Caselotti', 'William Shatner', 'John Candy', 'James Mason', 'Scott Glenn', 'Jeffrey Jones', 'Billy Dee Williams', 'Tony Haygarth', 'Michael Clarke Duncan', 'Woody Harrelson', 'Jake Lloyd', 'Josh Charles', 'Peter Ostrum', 'Peter Weller', 'Leo Burmester', 'Gene Wilder', 'Bill Pullman', 'Paul Newman', 'Frank Morgan', 'Frances OConnor', 'Alan Ruck', 'Michael Biehn', 'Joss Ackland', 'Amrish Puri', 'Julia Louis-Dreyfus', 'Mike Myers', 'Joseph Fiennes', 'Forest Whitaker', 'Dana Carvey', 'Cary Grant', 'Rutger Hauer', 'Ralph Fiennes', 'Grace Kelly', 'Carrie-Anne Moss', 'Rodney A. Grant', 'William Atherton', 'Slim Pickens', 'Henry Czerny', 'Richard White', 'Peter Sellers', 'Frederic Forrest', 'Steve Buscemi', 'Andie MacDowell', 'Ziyi Zhang', 'Viggo Mortensen', 'Michael Bates', 'Jon Seda', 'James Caan', 'Geoffrey Rush', 'Harvey Keitel', 'Ray Liotta', 'Raul Julia', 'Tommy Lee Jones', 'Dominique Dunne', 'Michael J. Fox', 'Ben Affleck', 'Cuba Gooding Jr.', 'Carrie Fisher', 'Xander Berkeley', 'Joseph Cotten', 'Richard Dreyfuss', 'Suzanne Pleshette', 'Emilio Estevez', 'Sally Field', 'Jonathan Freeman', 'Al Pacino', 'Joe Pesci', 'Jamie Lee Curtis', 'Helena Bonham Carter', 'Linda Blair', 'Thandie Newton', 'Mia Sara', 'Sydney Pollack', 'Tim Robbins', 'David Morse', 'Vince Vaughn', 'Kim Hunter', 'Geena Davis', 'Ben Stiller', 'Robert MacNaughton', 'Helen Hunt', 'Christian Slater', 'Mel Gibson', 'Danny Mann', 'Carl Weathers', 'Rupert Grint', 'Bill Paxton', 'Anthony Hopkins', 'Tony Shalhoub', 'Bonnie Bedelia', 'Judy Garland', 'Larry Miller', 'Bob Griffin'}
@attribute language {'English', 'Mandarin'}
@attribute class {1.5, 3.0, 3.5, 2.0, 1.0, 4.5, 0.5, 4.0, 2.5, 5.0}
@data
'Comedy','Rob Reiner','Christopher Guest','English',4.5
'Comedy','Rob Reiner','Harry Shearer','English',4.5
'Action','Doug Liman','Matt Damon','English',3.5
'Action','Doug Liman','Franka Potente','English',3.5
'Action','Doug Liman','Chris Cooper','English',3.5
'Adventure','Doug Liman','Matt Damon','English',3.5
'Adventure','Doug Liman','Franka Potente','English',3.5
'Adventure','Doug Liman','Chris Cooper','English',3.5
'Crime','Doug Liman','Matt Damon','English',3.5
'Crime','Doug Liman','Franka Potente','English',3.5
'Crime','Doug Liman','Chris Cooper','English',3.5
'Comedy','Penny Marshall','Tom Hanks','English',3.0
'Comedy','Penny Marshall','John Heard','English',3.0
'Comedy','Penny Marshall','Robert Loggia','English',3.0
'Drama','Penny Marshall','Tom Hanks','English',3.0
'Drama','Penny Marshall','John Heard','English',3.0
'Drama','Penny Marshall','Robert Loggia','English',3.0
'Fantasy','Penny Marshall','Tom Hanks','English',3.0
'Fantasy','Penny Marshall','John Heard','English',3.0
'Fantasy','Penny Marshall','Robert Loggia','English',3.0
'Adventure','Andrew Stanton','Albert Brooks','English',2.5
'Adventure','Andrew Stanton','Ellen DeGeneres','English',2.5
'Adventure','Andrew Stanton','Alexander Gould','English',2.5
'Animation','Andrew Stanton','Albert Brooks','English',2.5
'Animation','Andrew Stanton','Ellen DeGeneres','English',2.5
'Animation','Andrew Stanton','Alexander Gould','English',2.5
'Children','Andrew Stanton','Albert Brooks','English',2.5
'Children','Andrew Stanton','Ellen DeGeneres','English',2.5
'Children','Andrew Stanton','Alexander Gould','English',2.5
'Comedy','Stephen Frears','Jack Black','English',2.0
'Comedy','Stephen Frears','John Cusack','English',2.0
'Comedy','Stephen Frears','Todd Louiso','English',2.0
'Drama','Stephen Frears','Jack Black','English',2.0
'Drama','Stephen Frears','John Cusack','English',2.0
'Drama','Stephen Frears','Todd Louiso','English',2.0
'Romance','Stephen Frears','Jack Black','English',2.0
'Romance','Stephen Frears','John Cusack','English',2.0
'Romance','Stephen Frears','Todd Louiso','English',2.0
'Comedy','Jim Abrahams','Robert Hays','English',3.5
'Comedy','Jim Abrahams','Leslie Nielsen','English',3.5
'Comedy','Jim Abrahams','Julie Hagerty','English',3.5
'Drama','Robert Zemeckis','Jodie Foster','English',4.0
'Drama','Robert Zemeckis','David Morse','English',4.0
'Drama','Robert Zemeckis','Geoffrey Blake','English',4.0
'Sci-Fi','Robert Zemeckis','Jodie Foster','English',4.0
'Sci-Fi','Robert Zemeckis','David Morse','English',4.0
'Sci-Fi','Robert Zemeckis','Geoffrey Blake','English',4.0
'Adventure','Steven Spielberg','Dustin Hoffman','English',2.0
'Adventure','Steven Spielberg','Bob Hoskins','English',2.0
'Adventure','Steven Spielberg','Robin Williams','English',2.0
'Comedy','Steven Spielberg','Dustin Hoffman','English',2.0
'Comedy','Steven Spielberg','Bob Hoskins','English',2.0
'Comedy','Steven Spielberg','Robin Williams','English',2.0
'Fantasy','Steven Spielberg','Dustin Hoffman','English',2.0
'Fantasy','Steven Spielberg','Bob Hoskins','English',2.0
'Fantasy','Steven Spielberg','Robin Williams','English',2.0
'Comedy','Jonathan Lynn','Joe Pesci','English',2.5
'Comedy','Jonathan Lynn','Ralph Macchio','English',2.5
'Comedy','Jonathan Lynn','Marisa Tomei','English',2.5
'Fantasy','Francis Ford Coppola','Gary Oldman','English',3.0
'Fantasy','Francis Ford Coppola','Winona Ryder','English',3.0
'Fantasy','Francis Ford Coppola','Anthony Hopkins','English',3.0
'Horror','Francis Ford Coppola','Gary Oldman','English',3.0
'Horror','Francis Ford Coppola','Winona Ryder','English',3.0
'Horror','Francis Ford Coppola','Anthony Hopkins','English',3.0
'Romance','Francis Ford Coppola','Gary Oldman','English',3.0
'Romance','Francis Ford Coppola','Winona Ryder','English',3.0
'Romance','Francis Ford Coppola','Anthony Hopkins','English',3.0
'Comedy','Wes Anderson','Gene Hackman','English',3.0
'Comedy','Wes Anderson','Anjelica Huston','English',3.0
'Comedy','Wes Anderson','Ben Stiller','English',3.0
'Drama','Wes Anderson','Gene Hackman','English',3.0
'Drama','Wes Anderson','Anjelica Huston','English',3.0
'Drama','Wes Anderson','Ben Stiller','English',3.0
'Comedy','Penny Marshall','Tom Hanks','English',2.5
'Comedy','Penny Marshall','Geena Davis','English',2.5
'Comedy','Penny Marshall','Lori Petty','English',2.5
'Drama','Penny Marshall','Tom Hanks','English',2.5
'Drama','Penny Marshall','Geena Davis','English',2.5
'Drama','Penny Marshall','Lori Petty','English',2.5
'Comedy','Harold Ramis','Billy Crystal','English',2.0
'Comedy','Harold Ramis','Robert De Niro','English',2.0
'Comedy','Harold Ramis','Chazz Palminteri','English',2.0
'Comedy','Penelope Spheeris','Mike Myers','English',3.5
'Comedy','Penelope Spheeris','Dana Carvey','English',3.5
'Comedy','Penelope Spheeris','Rob Lowe','English',3.5
'Action','Mel Gibson','Mel Gibson','English',2.5
'Action','Mel Gibson','Brian Cox','English',2.5
'Action','Mel Gibson','Sophie Marceau','English',2.5
'Drama','Mel Gibson','Mel Gibson','English',2.5
'Drama','Mel Gibson','Brian Cox','English',2.5
'Drama','Mel Gibson','Sophie Marceau','English',2.5
'War','Mel Gibson','Mel Gibson','English',2.5
'War','Mel Gibson','Brian Cox','English',2.5
'War','Mel Gibson','Sophie Marceau','English',2.5
'Crime','Francis Ford Coppola','Marlon Brando',?,4.5
'Crime','Francis Ford Coppola','Al Pacino',?,4.5
'Crime','Francis Ford Coppola','James Caan',?,4.5
'Drama','Francis Ford Coppola','Marlon Brando',?,4.5
'Drama','Francis Ford Coppola','Al Pacino',?,4.5
'Drama','Francis Ford Coppola','James Caan',?,4.5
'Crime','Martin Scorsese','Robert De Niro','English',3.0
'Crime','Martin Scorsese','Cybill Shepherd','English',3.0
'Crime','Martin Scorsese','Peter Boyle','English',3.0
'Drama','Martin Scorsese','Robert De Niro','English',3.0
'Drama','Martin Scorsese','Cybill Shepherd','English',3.0
'Drama','Martin Scorsese','Peter Boyle','English',3.0
'Thriller','Martin Scorsese','Robert De Niro','English',3.0
'Thriller','Martin Scorsese','Cybill Shepherd','English',3.0
'Thriller','Martin Scorsese','Peter Boyle','English',3.0
'Action','James Cameron','Arnold Schwarzenegger','English',3.5
'Action','James Cameron','Jamie Lee Curtis','English',3.5
'Action','James Cameron','Tom Arnold','English',3.5
'Adventure','James Cameron','Arnold Schwarzenegger','English',3.5
'Adventure','James Cameron','Jamie Lee Curtis','English',3.5
'Adventure','James Cameron','Tom Arnold','English',3.5
'Comedy','James Cameron','Arnold Schwarzenegger','English',3.5
'Comedy','James Cameron','Jamie Lee Curtis','English',3.5
'Comedy','James Cameron','Tom Arnold','English',3.5
'Drama','Rob Reiner','James Caan','English',2.0
'Drama','Rob Reiner','Richard Farnsworth','English',2.0
'Drama','Rob Reiner','Kathy Bates','English',2.0
'Horror','Rob Reiner','James Caan','English',2.0
'Horror','Rob Reiner','Richard Farnsworth','English',2.0
'Horror','Rob Reiner','Kathy Bates','English',2.0
'Thriller','Rob Reiner','James Caan','English',2.0
'Thriller','Rob Reiner','Richard Farnsworth','English',2.0
'Thriller','Rob Reiner','Kathy Bates','English',2.0
'Children','Chris Columbus','Macaulay Culkin','English',2.0
'Children','Chris Columbus','John Heard','English',2.0
'Children','Chris Columbus','Joe Pesci','English',2.0
'Comedy','Chris Columbus','Macaulay Culkin','English',2.0
'Comedy','Chris Columbus','John Heard','English',2.0
'Comedy','Chris Columbus','Joe Pesci','English',2.0
'Comedy','Jerry Zucker','Patrick Swayze','English',2.5
'Comedy','Jerry Zucker','Demi Moore','English',2.5
'Comedy','Jerry Zucker','Whoopi Goldberg','English',2.5
'Drama','Jerry Zucker','Patrick Swayze','English',2.5
'Drama','Jerry Zucker','Demi Moore','English',2.5
'Drama','Jerry Zucker','Whoopi Goldberg','English',2.5
'Fantasy','Jerry Zucker','Patrick Swayze','English',2.5
'Fantasy','Jerry Zucker','Demi Moore','English',2.5
'Fantasy','Jerry Zucker','Whoopi Goldberg','English',2.5
'Adventure','Ron Clements','Jonathan Freeman','English',3.5
'Adventure','Ron Clements','Scott Weinger','English',3.5
'Adventure','Ron Clements','Robin Williams','English',3.5
'Animation','Ron Clements','Jonathan Freeman','English',3.5
'Animation','Ron Clements','Scott Weinger','English',3.5
'Animation','Ron Clements','Robin Williams','English',3.5
'Children','Ron Clements','Jonathan Freeman','English',3.5
'Children','Ron Clements','Scott Weinger','English',3.5
'Children','Ron Clements','Robin Williams','English',3.5
'Action','Jan de Bont','Dennis Hopper','English',3.5
'Action','Jan de Bont','Joe Morton','English',3.5
'Action','Jan de Bont','Keanu Reeves','English',3.5
'Romance','Jan de Bont','Dennis Hopper','English',3.5
'Romance','Jan de Bont','Joe Morton','English',3.5
'Romance','Jan de Bont','Keanu Reeves','English',3.5
'Thriller','Jan de Bont','Dennis Hopper','English',3.5
'Thriller','Jan de Bont','Joe Morton','English',3.5
'Thriller','Jan de Bont','Keanu Reeves','English',3.5
'Horror','Alfred Hitchcock','Rod Taylor','English',2.5
'Horror','Alfred Hitchcock','Tippi Hedren','English',2.5
'Horror','Alfred Hitchcock','Suzanne Pleshette','English',2.5
'Comedy','Tim Burton','Johnny Depp','English',3.0
'Comedy','Tim Burton','Anthony Michael Hall','English',3.0
'Comedy','Tim Burton','Winona Ryder','English',3.0
'Drama','Tim Burton','Johnny Depp','English',3.0
'Drama','Tim Burton','Anthony Michael Hall','English',3.0
'Drama','Tim Burton','Winona Ryder','English',3.0
'Romance','Tim Burton','Johnny Depp','English',3.0
'Romance','Tim Burton','Anthony Michael Hall','English',3.0
'Romance','Tim Burton','Winona Ryder','English',3.0
'Action','James Cameron','Arnold Schwarzenegger','English',3.5
'Action','James Cameron','Linda Hamilton','English',3.5
'Action','James Cameron','Edward Furlong','English',3.5
'Sci-Fi','James Cameron','Arnold Schwarzenegger','English',3.5
'Sci-Fi','James Cameron','Linda Hamilton','English',3.5
'Sci-Fi','James Cameron','Edward Furlong','English',3.5
'Adventure','Kevin Costner','Kevin Costner',?,2.0
'Adventure','Kevin Costner','Rodney A. Grant',?,2.0
'Adventure','Kevin Costner','Graham Greene',?,2.0
'Drama','Kevin Costner','Kevin Costner',?,2.0
'Drama','Kevin Costner','Rodney A. Grant',?,2.0
'Drama','Kevin Costner','Graham Greene',?,2.0
'Western','Kevin Costner','Kevin Costner',?,2.0
'Western','Kevin Costner','Rodney A. Grant',?,2.0
'Western','Kevin Costner','Graham Greene',?,2.0
'Crime','Jonathan Demme','Jodie Foster','English',2.5
'Crime','Jonathan Demme','Anthony Hopkins','English',2.5
'Crime','Jonathan Demme','Scott Glenn','English',2.5
'Horror','Jonathan Demme','Jodie Foster','English',2.5
'Horror','Jonathan Demme','Anthony Hopkins','English',2.5
'Horror','Jonathan Demme','Scott Glenn','English',2.5
'Thriller','Jonathan Demme','Jodie Foster','English',2.5
'Thriller','Jonathan Demme','Anthony Hopkins','English',2.5
'Thriller','Jonathan Demme','Scott Glenn','English',2.5
'Comedy','Robert Zemeckis','Tom Hanks','English',1.5
'Comedy','Robert Zemeckis','Gary Sinise','English',1.5
'Comedy','Robert Zemeckis','Mykelti Williamson','English',1.5
'Drama','Robert Zemeckis','Tom Hanks','English',1.5
'Drama','Robert Zemeckis','Gary Sinise','English',1.5
'Drama','Robert Zemeckis','Mykelti Williamson','English',1.5
'Romance','Robert Zemeckis','Tom Hanks','English',1.5
'Romance','Robert Zemeckis','Gary Sinise','English',1.5
'Romance','Robert Zemeckis','Mykelti Williamson','English',1.5
'Action','Tim Burton','Michael Keaton','English',3.5
'Action','Tim Burton','Jack Nicholson','English',3.5
'Action','Tim Burton','Robert Wuhl','English',3.5
'Crime','Tim Burton','Michael Keaton','English',3.5
'Crime','Tim Burton','Jack Nicholson','English',3.5
'Crime','Tim Burton','Robert Wuhl','English',3.5
'Sci-Fi','Tim Burton','Michael Keaton','English',3.5
'Sci-Fi','Tim Burton','Jack Nicholson','English',3.5
'Sci-Fi','Tim Burton','Robert Wuhl','English',3.5
'Comedy','Mike Newell','Hugh Grant','English',3.0
'Comedy','Mike Newell','John Hannah','English',3.0
'Comedy','Mike Newell','Kristin Scott Thomas','English',3.0
'Romance','Mike Newell','Hugh Grant','English',3.0
'Romance','Mike Newell','John Hannah','English',3.0
'Romance','Mike Newell','Kristin Scott Thomas','English',3.0
'Animation','Gary Trousdale','Robby Benson','English',3.5
'Animation','Gary Trousdale','Jerry Orbach','English',3.5
'Animation','Gary Trousdale','Richard White','English',3.5
'Children','Gary Trousdale','Robby Benson','English',3.5
'Children','Gary Trousdale','Jerry Orbach','English',3.5
'Children','Gary Trousdale','Richard White','English',3.5
'Fantasy','Gary Trousdale','Robby Benson','English',3.5
'Fantasy','Gary Trousdale','Jerry Orbach','English',3.5
'Fantasy','Gary Trousdale','Richard White','English',3.5
'Comedy','Mel Brooks','Mel Brooks','English',2.0
'Comedy','Mel Brooks','Rick Moranis','English',2.0
'Comedy','Mel Brooks','John Candy','English',2.0
'Sci-Fi','Mel Brooks','Mel Brooks','English',2.0
'Sci-Fi','Mel Brooks','Rick Moranis','English',2.0
'Sci-Fi','Mel Brooks','John Candy','English',2.0
'Drama','M. Night Shyamalan','Haley Joel Osment','English',3.0
'Drama','M. Night Shyamalan','Bruce Willis','English',3.0
'Drama','M. Night Shyamalan','Toni Collette','English',3.0
'Mystery','M. Night Shyamalan','Haley Joel Osment','English',3.0
'Mystery','M. Night Shyamalan','Bruce Willis','English',3.0
'Mystery','M. Night Shyamalan','Toni Collette','English',3.0
'Thriller','M. Night Shyamalan','Haley Joel Osment','English',3.0
'Thriller','M. Night Shyamalan','Bruce Willis','English',3.0
'Thriller','M. Night Shyamalan','Toni Collette','English',3.0
'Comedy','Garry Marshall','Julia Roberts','English',2.0
'Comedy','Garry Marshall','Richard Gere','English',2.0
'Comedy','Garry Marshall','Jason Alexander','English',2.0
